[2025-10-27 19:27:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:27:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:28:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:28:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:29:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:29:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:30:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:30:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:31:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:31:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:32:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:32:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:33:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:33:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:34:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:34:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:35:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:35:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:48","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:53","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:36:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:36:58","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:03","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:08","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:13] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:13","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:18","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:23","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:28","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:33","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:38","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 21:37:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T20:37:43","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
